current,temperature,vibration,torque,speed,failure
322.2836161895738,83.9959987543325,2.8072995208766094,698.7717271303376,1475.1851536769445,0
316.8401995631171,69.3981895980303,3.2472936051232617,686.6222159260079,1449.1639362414342,0
354.6930953323513,87.77664895788425,1.9084286111641702,682.8258428702022,1441.9122939026443,0
341.29275187091116,85.9877685198719,3.3254163489880297,698.8105781600383,1502.219152286173,0
350.84015366531037,81.81952971294965,2.189733243406544,669.4499811493065,1444.7942778252925,0
353.8798385997087,80.95157025436913,1.6817793167665274,775.5432365411276,1409.7593047400119,0
301.43245548849075,86.58110873500068,3.2916626939629356,687.4471890231293,1475.1338203705711,0
349.5101290861234,66.02745628514168,2.5758045581937266,609.3702973092733,1489.00478933671,0
344.1177047399145,66.74502803207488,2.1786141583470067,674.7758872565374,1427.451017887841,0
317.11118417734275,77.43687211491913,2.7449665711087228,619.5834094777322,1431.1584677752671,0
359.2819974943055,60.51915658502676,1.0925362256234448,606.8933467248538,1441.4621139315261,0
362.4363026239202,89.75356216949552,3.3576596232020193,640.4036882021944,1449.2393516838924,0
309.89882541448765,74.8148686400761,2.2113413610798616,669.3631136202854,1416.910762257907,0
370.7738605696469,90.32738913002578,2.3912398515431423,674.1027033259365,1477.6057596684445,1
333.9511811245666,77.24092481810416,2.512592400781795,655.8605659129299,1419.0796086457813,0
350.9804069703577,79.9799829124545,3.951143607795042,707.5562495651125,1536.1272983004624,0
319.306097484478,83.72320636720679,2.6833420057383517,781.3881759930604,1417.668068585794,0
316.41112631276894,69.00607354555977,0.3761042756901931,618.4546986991544,1419.6346935378522,0
356.0157514590483,78.4175597577716,4.376170839215886,707.025430291163,1426.9238537735039,0
314.06341314606567,79.91919171506505,1.1797667929793578,759.8875259512612,1497.1776048288514,0
331.2329739158118,57.868654709091224,3.853872374165413,643.127609284843,1499.5126524789384,0
286.2228936482253,69.00624977046228,2.505243699718183,652.8188356258845,1431.9973811408302,0
374.91399729389997,64.32379570617405,2.3576205149787066,657.2177379027139,1470.57755336235,0
378.46459512355557,63.75357908162131,0.9658858292643777,726.6606093139105,1463.2925604791837,0
320.06053853773784,90.51151975522524,2.6156746342928585,720.7578310438296,1452.7007392564044,1
432.4299169952795,92.55340842443204,2.2510358515209266,708.2942570572613,1475.815037983406,1
404.74526230129396,65.35076539419896,3.1860514599984393,713.5054692109752,1379.6504205430754,0
302.669659493369,54.607678222398995,2.230593165555442,693.0525353477577,1510.094282083841,0
352.963791216791,91.28615545571292,1.1198985417851086,547.7970536386907,1447.7780920441353,1
365.3626179575723,74.67305251905907,0.4325578999601234,644.6527976292327,1397.8212199798058,0
376.78690195320155,78.66598246096848,1.5601202136726449,619.1679849597983,1407.631459124442,0
347.49283610907315,84.55142320501238,1.5142739536644563,680.2427909310707,1428.7896952651024,0
318.28508670950623,73.92969640045442,1.464757677580626,616.7810416791691,1402.084884296446,0
428.5890053166556,75.35263551971728,1.8002744920074143,662.8387946440533,1445.5068780123668,1
341.1612160186711,81.14166700043425,3.257507710047305,618.1699311433683,1426.9672703742128,0
338.9979321139342,51.980788352644154,0.9848089378014477,732.0124560466714,1515.7987085400514,0
340.03855841774487,80.76556963055766,2.811250154543536,834.7328485073142,1494.782996457383,0
344.88329634076933,65.44459559399574,0.8935536797424275,662.2078181520334,1419.7459701886278,0
293.109851616093,68.53427115757474,1.418451996385605,751.2284981043539,1485.265590277978,0
349.6810943473353,89.79944138890026,2.5773683076476184,598.3229479203042,1510.9249630907864,0
371.55640174738636,64.62753845673544,2.309661321916392,597.4629047969146,1394.6880107614265,0
387.04710190126565,94.0941664047013,1.1014324261808588,683.7781542014343,1423.9742972351269,1
330.51498464941216,69.07606075761132,1.6360092303201839,652.9112976766896,1416.7619953435585,0
360.81827303119354,74.49761890550863,2.2610519531335904,595.5461802775042,1426.9291467772666,0
380.2156490330302,80.00917187624381,1.522444755201449,655.9599383257536,1480.0554849348716,0
283.22378875514516,80.43360192379934,1.8373762410541534,684.2359201155896,1419.4696337382993,0
277.8047159734192,58.72457562116837,2.548084946661382,665.5833501032889,1413.8273349958235,0
375.543698351095,58.3847993773104,2.4339202013526835,577.3390280142526,1423.9265556879136,0
351.89594685265655,66.39586634716048,2.1154444557701746,710.3775685528665,1426.924325219074,0
383.4276844826057,63.702931453423815,3.029804177915283,736.494117239474,1351.1342199949083,0
318.1241897811809,80.7707212718054,2.2969546139570074,672.2687524022786,1425.8405925313673,0
353.463591498916,73.44322764607921,3.6677820616598074,665.2652505980728,1463.5041064830082,0
333.5249213551013,70.12393775927507,2.067441812180379,673.6671285426978,1433.1606207671896,0
361.59099427585653,95.75400798645438,3.3711247034316925,630.4385880699296,1498.048556886558,1
333.6769850791379,54.61875464822146,1.491913689082596,537.7524847384486,1435.9394606383476,0
350.7367351675821,91.76437312275283,2.8269273737641627,636.8539682714681,1483.1762232473395,1
261.5545876396846,77.35614558108566,3.2708651938869666,561.2848252532095,1495.7501617282771,0
363.53985629977655,70.84712086099199,3.132781866106285,786.2415714682637,1457.27465020234,0
359.92882345201343,70.40639100459757,1.6501556305352083,699.8201489926547,1415.7566469636454,0
352.8626494887757,70.22342553234883,2.978979825746392,670.0197263172169,1491.501597770316,0
329.59934404581014,72.30125064706628,1.5212362842176925,623.3424043954333,1465.092019721794,0
380.27954466581406,65.77834675822375,3.36960592010566,731.338271528297,1466.537396128948,0
425.07183250232265,67.26210800896428,1.255345296688583,543.2767850657433,1509.8417724595674,1
376.1746262541623,74.44415329089544,2.7799686263198202,582.4706571620974,1547.830079184673,0
355.1688472790091,76.09394794604893,3.225766623898692,678.8605539042028,1458.9553609711652,0
318.38102178218753,79.71468357135996,4.382024496475034,730.7252027692987,1513.7274650655759,0
329.5513729427526,65.1039517974142,2.374213079900352,653.3434947373216,1493.767660738838,0
282.3014148114072,90.29550319460614,2.3419921014210106,624.3871358031548,1409.5158249895933,1
283.8057331253692,83.23170583961914,2.573317967188404,572.6023460155368,1398.1968491174553,0
336.56861202839485,91.69021525289392,2.240408648636395,559.8114228129136,1440.1702774365622,1
339.0910572100932,48.03113357058429,2.4457051334821878,636.1439281874793,1477.8482545925367,0
423.9582437978138,86.26565029547757,2.2311113094451693,583.6084454754998,1552.9343921299944,1
352.36873736057953,75.13929291912946,2.4758749128899966,661.8850856460713,1444.2255835230424,0
327.05351972479053,69.53141058759608,2.4672467297840015,617.3945137319741,1421.4861686929135,0
354.25720910767586,72.45022782579144,4.003992988582689,490.9418114964193,1493.6602740768985,0
399.8434076999052,54.2660976759185,2.1573124059196513,627.7135480402525,1393.699532211287,0
318.887332496365,63.894241545341714,4.2522704434236225,706.1407035888477,1500.8622037997663,0
378.8668825617294,63.70948228782771,1.9754797337202263,679.3624736736751,1401.1148876443222,0
378.5199372068955,72.59674601841866,2.1251791924504024,692.6575980922095,1467.7705324594415,0
335.5613533672368,86.59329803364248,1.4189366724001027,686.9561364166558,1473.7240503187354,0
337.6181424274404,78.26133022242118,1.248886423614697,705.4416211524141,1442.6039145422803,0
329.0910791792384,85.49009225836889,1.7956563094572409,565.4923222181865,1387.734833059044,0
374.2403980538256,62.19570647503717,4.254794181984365,525.0842355269767,1517.8582547316016,0
358.44069868810476,74.03286888129608,1.9550809131910503,673.9481668611243,1448.494611903006,0
394.13207528066084,76.1422764866204,2.650301761461878,628.1832672671686,1447.7221750511574,0
362.3120707556824,57.89831607343375,1.151814577894287,694.5958456413629,1456.8346175251177,0
342.6406665458928,75.18433933065393,2.847581705361671,617.6144191814383,1418.8678109839075,0
357.83381020390726,65.21627222384969,2.908252755714472,547.8449837457296,1491.1662254930256,0
368.90389929652173,77.56029734313876,3.482690983945514,749.9284666677546,1490.5748026007252,0
276.3650307467342,62.204230332642986,1.8751814223043213,651.5654630126501,1470.706360818765,0
320.9702474738614,76.86766764477078,1.7446170676466775,613.308931820483,1393.733556126071,0
313.07067015556385,61.48315394383666,1.5241267470226671,713.2185077964704,1412.0240444467222,0
455.29528259349564,79.93317900880889,2.6848361236948737,598.4985331891272,1478.0123951763596,1
326.97448695048905,76.22009814645361,5.060084538268795,644.236406016521,1495.970933051427,1
321.8729429949645,74.65011509503039,4.27080063563551,612.3819765327339,1522.4979423198772,0
378.310077418219,69.37533224105732,3.132407739055521,708.3532669776038,1474.8723984886878,0
287.19101120438177,67.72862824175131,2.2524813644484953,645.5339942539972,1474.826883902027,0
357.10804003733017,61.64655641289899,2.8801978510059634,686.6351447170293,1472.3916179172415,0
393.2312290221849,83.33922154548904,2.9591800792284366,645.7900573124812,1383.5615626593603,0
367.1847287653034,77.07687687163111,2.7715788371953733,573.3950854507814,1406.7577383836694,0
392.12611413331615,74.60444846143345,3.1815006973726243,651.6991025678277,1451.1902455798297,0
387.5313522390399,69.83955271782627,2.5961207769409835,622.2634826776974,1432.6201509027073,0
337.63311506125444,77.22133771633713,2.0212513783365225,725.3453675344113,1414.2157079112199,0
342.52513423354566,70.60268941725825,3.946977884353733,661.7932865906945,1491.2737815787455,0
290.5775850785211,77.67050265869258,3.389630795623437,654.9370393565255,1492.619215002614,0
329.3084619959851,89.0934744018558,4.79889812361925,628.2296863736204,1432.1798991439691,1
408.135379084708,90.79572145730712,1.9771399728467318,624.7887909742485,1438.7286156455798,1
296.2219795586289,65.81348053515802,1.4958592332479321,603.9321460937523,1448.6126045045287,0
359.3685893014608,90.50500492814076,1.501645959261209,709.059343908595,1441.4404462309797,1
348.0214516139027,81.74819492166604,1.3772779784377014,672.9445847710431,1456.6580883285224,0
369.69805056032595,77.89168643907819,4.955300139910895,611.7356009449211,1428.7601217999272,1
325.07437894300944,69.44522880839746,1.8626128726934823,721.3409918664531,1506.8201699195943,0
327.17014825002093,66.67644426895771,2.971415556386404,616.8666173431417,1475.3172727102203,0
358.116920834052,59.84255885002768,4.047505201330061,757.7526603857314,1425.4884523806245,0
334.49193760256065,77.85865390724905,2.834456789987025,689.5126563603699,1530.408181550654,0
342.922110900238,67.01702755461547,1.1206807719854728,606.1441976034848,1448.674921085048,0
421.7823145407115,69.82388700963828,2.7237879516388985,649.0146262356349,1497.5357309379233,1
451.0772970349449,69.6913122707968,2.010560557481778,712.6496526241443,1477.2756595850524,1
423.86829302944136,80.83928185325964,2.1407079092129404,685.4392898415385,1494.3481432233164,1
382.8192872478946,80.07274031107298,3.5666746895891537,720.1577354267404,1505.2863596415011,0
375.9483955035857,73.32881919683146,2.6467136864333227,722.3905379905015,1417.3225731605105,0
364.74693235491605,71.0666118767264,2.5287448229348173,726.7071117564379,1457.643962720796,0
351.85746192624595,61.40143859020081,3.246253566027221,688.7290508684646,1536.5301889322184,0
337.68887060187996,77.1915032766394,2.7493836837107555,744.6471967858084,1446.188178704522,0
361.1608610308136,81.0789650971654,2.6866091231563582,623.2139831269683,1457.7635997159323,0
392.94526999439086,64.73484700588939,2.632969674146876,607.9927511036497,1497.8018651569937,0
289.072523808649,69.41078152728412,2.877211875064521,743.9314417540604,1447.3699895570805,0
327.7920189322721,93.8115706944059,1.051986099583756,518.0716426027951,1467.6005780021333,1
329.91783102589557,64.78767182869287,3.2083564472993533,664.6280428262719,1427.4368547705308,0
298.78782405316423,83.72457328280144,3.150201177958661,644.049448173237,1523.8654798419066,0
307.1966093469539,59.74474829075261,1.8080919301187555,647.2648390186702,1459.7335779729076,0
340.3505576857468,78.52055396514297,1.248460575809556,736.6258762443956,1446.7139528642972,0
394.6918332635251,78.42725346377703,2.956753219153784,684.1860368139322,1467.9083424006926,0
375.7089103947018,88.29152530132431,2.69652116970147,692.5402254553107,1446.410572228511,0
407.6046886179789,68.2360769794073,4.300940432910815,647.5905229613394,1392.768995915278,0
355.1241765964316,68.1894834252512,3.340643548988724,610.8425612418565,1432.1526626714087,0
274.41837076217877,70.47693680750923,0.07612067337104333,554.9658305908566,1480.416586245772,0
381.4320063460333,79.25457561784965,1.533023856870787,647.1373186314812,1449.8558984363772,0
303.6654124322983,90.0339830176715,3.3773622905756713,636.7421495702201,1451.0754335597812,1
358.3353123179021,54.58265131575709,2.2528226174794033,609.0809451201321,1409.9351996042033,0
338.7559882845618,92.97686526849523,3.14084286126701,615.7292606130322,1472.9033112542463,1
405.9742174634401,84.24633682912769,2.5596303699201743,611.1837933376655,1477.9289325445436,0
365.73941541687,83.95193220027733,3.1351718016819694,712.9731629191601,1428.5905915375772,0
402.69576262537305,76.975996046924,4.5752608726252655,608.648730914626,1519.43855212661,1
357.9164313385059,68.48581996385552,2.0161141659456785,630.7791615083407,1466.9666378560767,0
370.91341952142,69.26299996061421,2.4756454077390173,778.5362215167117,1519.1017268040284,0
367.45294678696126,75.380034781682,2.6200313267182613,686.811078363825,1409.0882973920639,0
339.7049385030662,58.314159261224106,2.8992231226052794,688.8317563821645,1430.672541508025,0
412.9594705316013,62.74234336997659,1.0356251197901798,663.4671091135983,1491.8839321044861,0
417.35710765831476,70.4111573713106,3.578680833431296,647.6894918299575,1443.0949080023672,0
385.3463974994669,81.52322878413419,0.9236078430157506,738.5924209835538,1505.2036541658981,0
324.9774919396188,78.95803533437409,2.994030186282739,665.6404259494344,1427.9877938461832,0
323.13506528247797,74.74445929008554,3.6727290192593647,682.616009275666,1435.1754267165556,0
380.8679484259338,46.51457379369924,3.6487657003721035,545.617173273314,1435.5023623438747,0
305.21320421495426,62.053185242790946,3.6608267873785194,621.9379279212865,1463.8601552692287,0
348.12317684483264,79.77040827223121,2.576821891060255,573.0204665486858,1489.8506727778856,0
330.2497366735475,59.434181013402494,2.0718848390340874,740.0455874380586,1484.0088696845396,0
336.0539146236856,71.50742295681572,2.1783649487826175,774.6048790136505,1465.277418089262,0
367.2016658876428,85.30283454031843,2.7387891590265134,634.4574712507579,1442.146006036601,0
347.13594962343745,74.62777763490159,3.2276295436369797,653.116753148438,1479.3056030886232,0
346.7713367956567,75.7863519031609,0.5017993154678924,704.9796604821489,1463.8595390359196,0
389.9204043943861,46.03744621806311,4.588374704780728,641.6246223106896,1494.3273126695008,1
308.40376291497876,81.12773905062569,1.4465844368263439,612.5738623582517,1526.5612541546714,0
342.37270396946616,77.17432873179723,3.370067730688754,679.7409132783563,1456.0167562057431,0
364.598440098649,99.03415585238275,2.4423812029664145,662.065942802898,1492.0261758403044,1
394.22103731831936,86.8703030556038,3.1387302220291846,581.419705236171,1515.3372612920439,0
304.14618427925245,78.02635465239034,1.7457241499806422,646.1516992044204,1463.1504964121393,0
362.8542886180109,79.21920754235285,4.113711269058647,677.2120580908388,1440.233734588374,0
388.5634867315343,86.89470488924641,1.2723921848630075,685.8440041909914,1478.046909692436,0
338.09745986560034,88.75706813311619,2.3499444129674734,657.5345872082926,1443.0771270286452,0
350.6231619032587,64.03724913104799,1.0599491174057056,745.6703037934983,1416.121546067267,0
310.3443060217477,53.466098863962856,1.8610382523104978,570.6146123955501,1515.6806064054547,0
390.39268357370537,68.11849654822277,4.752435805344309,708.9059292194956,1437.0067446596552,1
250.02377140505706,97.90942572590743,1.110427533236404,551.2760751825865,1490.9028172803855,1
447.5900962535709,88.84272818510519,3.06390912005236,685.6852604999171,1484.1366223512123,1
380.3571435914706,77.81191423969376,2.604201103951876,646.2444123260286,1419.841416445333,0
338.77299692532904,58.07043185804615,2.40166037320525,590.684533570945,1405.856427311369,0
357.1957660461391,88.920022863446,3.418316606002313,555.7699637826094,1410.4148745371865,0
387.63084751952863,65.1751260646169,2.2753668500029756,683.0031259414732,1411.2662218054545,0
354.2150202458384,61.65974505081795,1.8986323560487863,669.1869160485522,1386.2802506587332,0
367.61898951841596,74.80362201073319,3.0524899544171475,663.4348480438797,1504.5656171989538,0
355.0089801059163,70.70594458874747,2.622297503032284,682.5978817421833,1451.954402813028,0
351.6236676481553,67.98008312193245,1.8370990824490518,565.8436836920184,1519.9830697274776,0
300.2454705843486,68.07094802204092,1.7815927344308027,703.6954626166664,1438.202012868319,0
399.90968290694934,68.26509375756132,2.778994162223802,599.8791768044146,1535.8059651109356,0
302.4960632388195,78.09820710227028,3.1337768809320985,674.82794584709,1442.5884936448917,0
344.80717201066295,75.4381147197911,2.3529979983715115,707.8327470076946,1538.420920063654,0
327.70032859968666,61.301970204209226,2.411717951648745,804.7825602592591,1417.8530172812107,0
415.5646722177627,91.77700814076441,1.9464117582920055,684.1389847511165,1515.1358649251415,1
334.83489036050054,72.96419639897638,1.9183190860513561,589.114596158428,1424.0288981973597,0
301.0423893295097,75.34083468259226,1.7300267689413582,664.0271547074449,1387.7641741518548,0
363.2352092885783,83.33528961608924,0.5062643574285446,672.4433941908543,1499.1067596989317,0
301.6143592523518,91.72572386837703,2.9190190093660453,607.6992886544955,1447.7692368936919,1
372.3330765008689,75.76005391412411,3.038755992446369,594.759584415238,1456.7744329614432,0
293.4514201238008,73.88773938651299,1.5960923585352103,605.868203444614,1499.4437270084175,0
393.6524048237708,81.09138120907177,1.407687235327421,631.0154930183119,1498.5239079991672,0
355.6686765455962,98.19329539981695,2.893317839394372,661.5229469894019,1437.6353414318999,1
355.3416361912913,73.47530163619456,3.2081086766885907,707.402139007675,1418.560421579682,0
296.75068185768885,56.637946268967035,3.007991326912544,583.7980036295676,1363.8843762819006,0
365.5431441812386,99.9299951743279,2.493929088460107,700.3094464670985,1453.2731743419026,1
346.0444138723543,84.19076482987768,2.209725455811349,666.0435388443142,1462.8679122478406,0
323.27638185427804,84.92042349536523,2.325040243304591,604.6552904304293,1471.4603937428162,0
314.0612807283585,75.28181157369129,2.4908810033557964,715.1537339498947,1468.987929315198,0
348.99892165019423,83.17766299200287,3.8902075490173136,683.4686183811117,1450.4141047937353,0
297.5265507059936,64.34886336924627,2.194775295645332,613.429267870443,1442.5211478805822,0
352.2659969958843,80.2969275435673,2.429501221940909,679.1900986295722,1452.5789765924048,0
270.98133734584513,65.60664606181246,2.3559124442783848,577.4183154295335,1473.997149199848,0
411.2300332937479,87.18761851697317,2.286557129069792,739.4435682109971,1455.9466982880845,0
336.51656115527845,68.8659733645906,2.1975303135118716,626.7093908875263,1456.8166488950194,0
356.4229592419946,75.03046020153414,2.93693816974635,721.4387764871805,1487.982165417653,0
290.6040812620039,49.46078865098045,3.4343199112392737,567.9872780950748,1441.0093839242927,0
303.1954789576256,56.9801956241998,3.041462728204788,695.5493096181588,1426.9395839709312,0
246.3583083142036,69.53755551747517,2.8918040054025465,561.2653058735523,1457.3343967911662,0
349.3876060330802,80.79291499601088,2.6195803684141534,591.6158635471066,1497.8628600665797,0
343.6588170789212,74.72695460490068,1.566732040926804,623.4030649285094,1414.607891438924,0
343.0821576030631,92.11708480142343,1.1280988570686437,553.1863161273956,1508.8468130997444,1
341.62705291392535,68.30927261340084,3.5399046873960764,613.6630676157881,1523.0403885418775,0
377.1170348535708,70.12088591854297,4.6573082132655035,613.6571046197997,1479.6838148803722,1
361.9717032162597,88.01741289398798,4.061511196726853,651.920248943946,1419.8632851861526,0
368.39888571756467,68.22284630247894,4.513387247526623,658.1921198649643,1435.3871379475156,1
357.38721223459635,61.52873710470303,1.5283859614893485,722.0248344766655,1423.7242288411442,0
308.12356069272244,80.36652752527286,3.685704154662997,693.137198639904,1489.8419074322326,0
319.72819645722154,60.78189333258156,4.001333651955487,630.6392096694718,1439.966679341798,0
403.1277656739623,80.5623000940066,2.9558877720816077,779.900140694065,1424.2592707847944,0
387.1136051232495,75.57013124897084,2.768592278863257,741.7081055847519,1470.313430251585,0
371.5318431619853,85.72507337309803,2.1350472704571146,599.6474199596596,1408.2076322391586,0
271.3457364249599,95.56207129940321,1.3967916342783169,636.7247825848536,1438.9274680044432,1
362.29626791236404,83.15737212539297,3.3604734883597454,615.0153536858637,1443.3151314485435,0
361.303198019532,72.51308873816453,4.107345576019993,679.4584970982951,1479.3951114419926,0
376.5152507466965,86.73473857485325,2.6810215587037067,572.1900831226492,1465.9875180701056,0
323.9457242483268,69.71383318250243,3.086364018755093,724.2969842860182,1450.8508630694425,0
362.35332050395857,92.02214944635239,2.7407531794885682,806.1009868508237,1472.6203858252618,1
279.56948963376726,82.53341621104532,2.8811583848827778,727.3851652449647,1476.9272540507984,0
344.46176064064906,62.757017637106344,2.290976742713975,598.968772747442,1426.779062007811,0
373.54313617682436,91.69904504351406,2.8946715298229813,578.247016277889,1467.7841067288057,1
397.86525946582606,68.90217095680617,2.3659828333270823,650.8812916837518,1418.6040674767105,0
375.9312173537544,73.79051851392218,2.919532443907028,596.750469331874,1432.5016679870637,0
378.89525431311085,71.27166847908234,4.226963851233405,626.0218288631238,1458.9873890300755,0
387.3036332749236,60.816342670669684,0.7391911880192241,558.4606211257943,1500.5033641370874,0
327.9256741643021,100.58199285668252,1.9357524013426115,661.0730781918222,1511.684398102715,1
430.2437155263649,95.61503576636397,3.7083662305931426,711.4437515486877,1473.7010779680472,1
381.1344430466655,69.48814283671467,1.681801116577693,649.7975325553429,1443.1926150990028,0
331.870878026909,81.96387447456715,3.4553052085705107,655.3044131775108,1509.1012032422104,0
304.3324354346598,73.06340540720282,1.7831776793971952,538.0078029756164,1446.692772566292,0
345.13009966466865,90.13449743242131,3.1308116845547778,588.5487905402478,1524.1637026533676,1
398.8413478210141,80.82097703468615,2.273515901150168,592.4336457965912,1435.111728957158,0
393.5499447881674,93.84586305934609,4.043243528272189,620.6690346928235,1405.2153026684396,1
355.63544987644815,57.31560634437149,2.8231677141847813,641.1438448220799,1431.3585399252704,0
286.2118773093282,80.13600106569717,1.9672991603380887,579.8049898573827,1335.1095114687341,0
348.89940379797457,92.72251596669744,4.16125921454787,622.5742246048237,1425.9115175855288,1
368.75097024300095,65.01614560811709,2.8017918998194657,695.9648167030814,1499.0773289553722,0
345.9938369408019,72.96326249823034,1.622017413243439,600.3871787576084,1440.940844323939,0
364.6946202726471,84.13584626233249,1.6968210493196552,739.5613141375713,1439.1550559582972,0
349.1453082260626,67.52788320852177,0.0757597397270584,703.042723781663,1479.4737558836973,0
338.7468977152715,75.66990717224871,3.0159392177040996,556.2472485868075,1428.8378929061482,0
381.7705871848731,62.45710576830751,2.793557932166629,568.6050917225957,1468.657199297341,0
348.57434070810064,58.848681840944906,3.664739354457171,605.924505392117,1417.5899025194249,0
358.02276788923774,86.48637349428715,1.484178181021603,653.7007909908783,1467.1526600132229,0
377.72422429052574,76.76441555277225,2.132972160916678,600.3445867610768,1453.445755321855,0
307.11443952057573,45.78649516505393,2.936559804157668,704.2360904651717,1355.4827025783266,0
309.6107718116025,81.19154261005198,4.557495469711698,651.2476224605244,1420.8798823508346,1
342.6841423558064,88.74876419148185,1.8540358208754646,602.0484796009848,1430.6902591127186,0
311.8668556696515,76.22670315994796,4.12467845846956,669.3847563869617,1439.9058599149485,0
338.32754924337826,59.36809191303343,3.383109777147159,645.3297681792319,1442.780803456375,0
